ID;WKT
11;MULTIPOLYGON (((37.12496 55.5497089999961,37.122391 55.5534079999962,37.171604 55.5675629999961,37.177374 55.5622239999961,37.175546 55.5561519999961,37.177933 55.5545549999961,37.189034 55.5571959999961,37.194203 55.5532629999961,37.198457 55.5535819999961,37.200698 55.5541699999961,37.198119 55.5564619999961,37.202211 55.5548779999961,37.207072 55.5558699999961,37.205163 55.5583839999961,37.211701 55.5590679999961,37.214405 55.5571819999961,37.209604 55.5488229999961,37.211581 55.5467769999961,37.220089 55.5464419999961,37.221025 55.5495049999961,37.222895 55.5466359999961,37.237566 55.5468279999961,37.240782 55.5513509999961,37.2421 55.5444159999961,37.246083 55.5441269999961,37.248706 55.5501949999961,37.251346 55.5502419999961,37.254878 55.5483909999961,37.268966 55.5473929999961,37.268401 55.5437,37.270912 55.5420409999961,37.279985 55.5444729999961,37.283216 55.5388789999961,37.28864 55.5400449999961,37.28641 55.5434149999961,37.294634 55.5449789999961,37.305992 55.5425869999961,37.310663 55.5435179999961,37.313779 55.5391559999961,37.326998 55.5382169999961,37.337174 55.5415689999961,37.343657 55.5471769999961,37.352065 55.5479369999961,37.349504 55.5419219999961,37.34265 55.5412949999961,37.349031 55.5361689999961,37.34237 55.5364009999961,37.339767 55.5347739999961,37.347274 55.5319909999961,37.350398 55.5274179999961,37.347742 55.5253919999961,37.340117 55.5251339999961,37.339455 55.5227369999961,37.331891 55.5210009999961,37.328546 55.5217259999961,37.327545 55.5171129999961,37.33282 55.5157109999961,37.331182 55.5139149999961,37.318529 55.5125579999961,37.318307 55.5094319999961,37.323286 55.5096569999961,37.319082 55.5058269999961,37.318388 55.5001429999961,37.328294 55.4968559999961,37.317116 55.4750139999961,37.354713 55.4734109999961,37.354216 55.4703489999961,37.350201 55.4703379999961,37.351061 55.4686789999961,37.347906 55.4674119999961,37.340857 55.4684569999961,37.337667 55.4672069999961,37.338444 55.4655429999961,37.346153 55.4641109999961,37.345565 55.4625929999961,37.339853 55.4625429999961,37.338326 55.4611469999961,37.33589 55.4535649999961,37.34796 55.4543869999961,37.347756 55.4571179999961,37.351739 55.4590809999961,37.358662 55.4585139999961,37.361485 55.4543499999961,37.365381 55.4531979999961,37.370161 55.4542149999961,37.371591 55.4524589999961,37.386873 55.4525149999961,37.384875 55.4508809999961,37.375777 55.451415,37.372262 55.4495479999961,37.37109 55.445581,37.388402 55.4456969999961,37.390359 55.4420629999961,37.39904 55.4454619999961,37.392656 55.437843,37.38719 55.438085,37.386711 55.434238,37.424031 55.432497,37.424461 55.425914,37.430085 55.428575,37.433399 55.426611,37.427441 55.424449,37.432734 55.42298,37.43303 55.41931,37.43775 55.420433,37.437835 55.413331,37.450454 55.414984,37.455567 55.412404,37.460754 55.413285,37.467731 55.412036,37.465652 55.409048,37.467905 55.406667,37.461782 55.405092,37.462686 55.402315,37.459731 55.401125,37.461056 55.399026,37.468561 55.398889,37.461282 55.398426,37.469859 55.389889,37.463588 55.388312,37.469052 55.380074,37.463933 55.376337,37.467441 55.371586,37.463219 55.368372,37.454184 55.37908,37.447091 55.381186,37.445039 55.374692,37.435919 55.374404,37.434081 55.369785,37.428626 55.368644,37.431256 55.367079,37.427796 55.364618,37.437563 55.357295,37.41843 55.353225,37.423017 55.342943,37.404388 55.336846,37.408461 55.332949,37.421327 55.3277089999959,37.422953 55.323548,37.42688 55.3213579999959,37.424204 55.3161299999959,37.4273 55.3147949999959,37.419531 55.3108839999959,37.414172 55.3118599999959,37.409618 55.3093879999959,37.394766 55.3155499999959,37.386849 55.3165819999959,37.382746 55.3141389999959,37.39347 55.3093599999959,37.391071 55.3030329999959,37.393177 55.2998319999959,37.399929 55.3016169999959,37.404995 55.2967689999959,37.412414 55.2942379999959,37.408536 55.2919839999959,37.409601 55.2902709999959,37.416163 55.2904679999959,37.405422 55.2506549999959,37.3519 55.2388659999959,37.334559 55.2380049999959,37.333061 55.2293799999959,37.320682 55.2287719999959,37.320438 55.2233729999959,37.317063 55.2204879999959,37.300648 55.2247159999959,37.301914 55.2305829999959,37.306157 55.2316599999959,37.30503 55.2425869999959,37.294944 55.2415319999959,37.291918 55.2487799999959,37.276747 55.2566129999959,37.274298 55.2552819999959,37.279328 55.2515149999959,37.270889 55.2431209999959,37.244397 55.2418019999959,37.243578 55.2398369999959,37.234461 55.2429389999959,37.234214 55.2482149999959,37.217859 55.2534669999959,37.200013 55.2433039999959,37.203757 55.2417249999959,37.195593 55.2341109999959,37.184799 55.2368249999959,37.173628 55.2317699999959,37.163687 55.2311709999959,37.166234 55.2162159999959,37.169618 55.2158329999959,37.165935 55.2107409999958,37.168822 55.1931639999958,37.173601 55.1935029999958,37.167708 55.1836809999958,37.172425 55.1695519999958,37.168994 55.1633639999958,37.165694 55.1640769999958,37.157773 55.1616129999958,37.156469 55.1650839999958,37.137295 55.1632419999958,37.137848 55.1581669999958,37.100532 55.1533539999958,37.101747 55.1505089999958,37.073033 55.1466029999958,37.073779 55.1447969999958,37.040358 55.1416489999958,37.038457 55.1467099999958,37.028472 55.1500609999958,37.027077 55.1537389999958,37.016214 55.1619079999958,37.019892 55.1628429999958,37.019014 55.1725359999958,37.013659 55.1770529999958,37.019786 55.1827799999958,37.010452 55.1834199999958,37.006354 55.1806089999958,37.002412 55.1815729999958,36.99694 55.1800759999958,36.991751 55.1829719999958,36.982576 55.1809309999958,36.965794 55.2057279999958,36.960454 55.2089459999958,36.964204 55.2121509999958,36.956139 55.2171239999959,36.947268 55.2184429999959,36.945653 55.2234619999959,36.94873 55.2253369999959,36.945812 55.2303789999959,36.949016 55.2401519999959,36.938111 55.2420279999959,36.942279 55.2442109999959,36.943109 55.2475959999959,36.950178 55.2457709999959,36.952309 55.2490779999959,36.948201 55.2498649999959,36.958078 55.2607939999959,36.954106 55.2651609999959,36.96088 55.2672829999959,36.975216 55.2665349999959,36.976043 55.2687259999959,36.983167 55.2683309999959,36.986276 55.2764239999959,37.015624 55.2809589999959,37.025746 55.2842069999959,37.021334 55.2844229999959,37.021456 55.2888499999959,36.993674 55.2904689999959,36.983917 55.2969769999959,36.987066 55.3004719999959,36.983672 55.3023809999959,36.988404 55.3083369999959,36.987098 55.3137479999959,36.951689 55.3275859999959,36.948281 55.3256209999959,36.943845 55.3269439999959,36.935913 55.331695,36.928277 55.342793,36.915119 55.351203,36.915901 55.35396,36.91005 55.354391,36.859225 55.382422,36.862883 55.384903,36.851449 55.390512,36.86335 55.398519,36.833528 55.413942,36.84174 55.418722,36.824489 55.422367,36.822183 55.424079,36.828426 55.428723,36.820689 55.429713,36.818848 55.427875,36.811813 55.436195,36.803051 55.4412219999961,36.804765 55.4653499999961,36.815383 55.4652059999961,36.816065 55.5052439999961,36.92168 55.5048719999961,36.92176 55.5147459999961,36.94011 55.5139219999961,36.935196 55.5052969999961,36.938891 55.4989139999961,36.936379 55.4962499999961,36.982014 55.4944239999961,36.976037 55.4556569999961,36.983062 55.4548559999961,36.984065 55.4575529999961,36.988668 55.4570669999961,36.989631 55.4594689999961,37.005815 55.4532199999961,37.00589 55.4473679999961,37.026789 55.444469,37.027924 55.4557299999961,37.037202 55.4553079999961,37.040829 55.4613129999961,37.061581 55.4600649999961,37.06124 55.4551809999961,37.082953 55.4534449999961,37.09643 55.442805,37.100368 55.445391,37.112356 55.4481739999961,37.112156 55.4413269999961,37.130221 55.44556,37.140692 55.442561,37.091994 55.4643859999961,37.092852 55.4715009999961,37.136336 55.4712329999961,37.138683 55.4822279999961,37.129582 55.4853229999961,37.124065 55.4919779999961,37.126435 55.4951019999961,37.123986 55.4963519999961,37.135918 55.5000979999961,37.138947 55.5139619999961,37.136362 55.5147809999961,37.136452 55.5126219999961,37.118352 55.5129789999961,37.11719 55.5188949999961,37.119989 55.5191559999961,37.116465 55.5303939999961,37.121508 55.5319669999961,37.12299 55.5386879999961,37.113869 55.5391449999961,37.114425 55.5471379999961,37.12496 55.5497089999961)))
8;MULTIPOLYGON (((37.416253 55.6354719999962,37.411926 55.6354209999962,37.410266 55.6311409999962,37.401557 55.6309879999962,37.393623 55.6273629999962,37.385305 55.6289399999962,37.387153 55.6323979999962,37.375685 55.6250549999962,37.376504 55.6232909999962,37.370862 55.6254689999962,37.36594 55.6305409999962,37.362188 55.6300049999962,37.356385 55.6351859999962,37.350401 55.6363229999962,37.339634 55.6337949999962,37.335933 55.6358129999962,37.333112 55.6353579999962,37.334804 55.6382409999962,37.329681 55.6399789999962,37.328115 55.6449779999962,37.331739 55.6464399999962,37.330524 55.6475409999962,37.336408 55.6526379999962,37.342785 55.6544629999962,37.341495 55.6567639999962,37.344011 55.6554559999962,37.346529 55.6563799999962,37.341868 55.6590549999962,37.344206 55.6625119999962,37.348116 55.6626969999962,37.347934 55.6659259999962,37.351035 55.6651289999962,37.352904 55.6608169999962,37.358139 55.6624949999962,37.359464 55.6668749999962,37.363897 55.6690949999962,37.368605 55.6689579999962,37.371111 55.6589939999962,37.37825 55.6593819999962,37.380696 55.6644609999962,37.386263 55.6644859999962,37.388966 55.6618799999962,37.394196 55.6608719999962,37.415664 55.6648129999962,37.412746 55.6679799999962,37.404334 55.6710619999962,37.409686 55.6778199999962,37.41782 55.6809219999962,37.414273 55.6820489999963,37.412587 55.6908509999963,37.402452 55.6990399999963,37.397201 55.6965859999963,37.395118 55.6992579999963,37.396814 55.6966019999963,37.393775 55.6948059999962,37.390111 55.6970109999963,37.375156 55.6889099999963,37.371505 55.6899269999963,37.372841 55.6910769999963,37.367893 55.6917549999963,37.363493 55.6900509999962,37.364004 55.6877089999962,37.359653 55.6889259999963,37.361171 55.6900799999963,37.35809 55.6917299999963,37.354884 55.6858679999962,37.361419 55.6821959999962,37.355428 55.6770309999962,37.349564 55.6792299999963,37.345831 55.6763349999962,37.325785 55.6827789999962,37.329018 55.6857779999963,37.326591 55.6831349999962,37.331192 55.6815569999962,37.334887 55.6824829999962,37.329076 55.6858319999963,37.337698 55.6939679999963,37.340507 55.6931949999963,37.338508 55.6875009999963,37.343947 55.6892689999963,37.34228 55.6927259999963,37.34429 55.6981029999963,37.347335 55.6976899999963,37.352579 55.7025789999963,37.353303 55.7002549999963,37.36742 55.7011829999963,37.367646 55.7033649999963,37.370906 55.7037429999963,37.366363 55.7067519999963,37.369479 55.7085959999963,37.364158 55.7090829999963,37.369548 55.7107959999963,37.376856 55.7107389999963,37.378354 55.6971839999963,37.381992 55.6987749999963,37.385453 55.6970419999963,37.392315 55.6986509999963,37.388156 55.7040289999963,37.393295 55.7058349999963,37.386499 55.7114459999963,37.38194 55.7126739999963,37.383992 55.7158419999963,37.374264 55.7324279999963,37.368979 55.7479419999963,37.368918 55.7624729999963,37.366077 55.7645779999963,37.369083 55.7685119999963,37.365323 55.7718289999963,37.370175 55.7730879999963,37.371388 55.7708559999963,37.381788 55.7723489999963,37.387103 55.7707739999963,37.398578 55.7711789999963,37.40683 55.7762149999963,37.433831 55.7741699999963,37.446469 55.7773859999963,37.450448 55.7770019999963,37.462727 55.7671979999963,37.464282 55.7616389999963,37.455552 55.7550689999963,37.438083 55.7503289999963,37.43612 55.7479579999963,37.450696 55.7408939999963,37.462301 55.7421539999963,37.471802 55.7467019999963,37.475687 55.7514049999963,37.477335 55.7657919999963,37.480102 55.7676899999963,37.485997 55.7681749999963,37.495298 55.7665189999963,37.514267 55.7585559999963,37.524698 55.7455989999963,37.537073 55.7447709999963,37.560826 55.7533109999963,37.569267 55.7531809999963,37.573825 55.7504709999963,37.574164 55.7453979999963,37.568398 55.7387219999963,37.545514 55.7273759999963,37.54122 55.7225699999963,37.542183 55.7165209999963,37.545515 55.7136189999963,37.559227 55.7104,37.536656 55.6937669999963,37.511649 55.6797919999962,37.524352 55.6736379999962,37.500939 55.6580049999962,37.459578 55.6388229999962,37.434272 55.6597509999962,37.428771 55.6612479999962,37.414961 55.6602769999962,37.415606 55.6577889999962,37.412932 55.6575009999962,37.414088 55.6555769999962,37.417306 55.6557589999962,37.417899 55.6531799999962,37.413424 55.6511109999962,37.417628 55.6466289999962,37.415407 55.6364249999962,37.416253 55.6354719999962)),((37.378327 55.8057279999964,37.372009 55.8034839999963,37.373059 55.8089329999964,37.371068 55.8093569999963,37.373836 55.8128199999963,37.385621 55.8091489999964,37.379353 55.8091989999964,37.378668 55.8057289999964,37.378327 55.8057279999964)),((37.348848 55.8070329999963,37.35749 55.8050219999963,37.359615 55.8013909999964,37.349034 55.7966299999963,37.367414 55.7906319999963,37.370913 55.7879799999963,37.359305 55.7840629999963,37.360659 55.7830899999963,37.352292 55.7779879999963,37.352468 55.7744589999963,37.3482687822078 55.7694932612369,37.3451694149913 55.7685411231933,37.3387309109815 55.7692451107589,37.332435 55.7718929999963,37.332517 55.7678249999963,37.329301 55.7672749999963,37.322129 55.7670359999963,37.319317 55.7693199999963,37.310507 55.7700289999963,37.311355 55.7754259999963,37.315526 55.7748899999963,37.32241 55.7770399999963,37.327189 55.7814569999963,37.313078 55.7863389999963,37.311706 55.7800349999963,37.310742 55.7844359999963,37.315335 55.7880939999963,37.311048 55.7929049999963,37.325787 55.7961829999963,37.322063 55.7979429999963,37.316908 55.7959469999963,37.309713 55.7960659999963,37.308943 55.7973729999963,37.319668 55.8006499999963,37.334063 55.7996279999963,37.343562 55.8055489999963,37.348848 55.8070329999963)),((37.314258 55.5985959999962,37.250591 55.5825709999962,37.245011 55.5843119999962,37.230183 55.5837399999962,37.235179 55.5901239999962,37.238825 55.5909519999962,37.236999 55.5941909999962,37.25471 55.6096909999962,37.247537 55.6147339999962,37.2615 55.6181549999962,37.263456 55.6143249999962,37.273773 55.6195689999962,37.278986 55.6165229999962,37.280974 55.6204289999962,37.281029 55.6153289999962,37.288766 55.6169119999962,37.29399 55.6146709999962,37.298737 55.6190229999962,37.305946 55.6179349999962,37.315353 55.6133229999962,37.307577 55.6045829999962,37.310836 55.6039769999962,37.309865 55.6015179999962,37.313323 55.6011049999962,37.314151 55.5987369999962,37.314258 55.5985959999962)),((37.290149 55.8021019999963,37.303592 55.8038339999963,37.302521 55.7982519999963,37.293741 55.7967079999964,37.290757 55.8012869999963,37.290149 55.8021019999963)),((37.224431 55.6167349999962,37.21694 55.6151109999962,37.220648 55.6106069999962,37.213295 55.6077259999962,37.218048 55.6041459999962,37.215594 55.6018689999962,37.205074 55.6065869999962,37.202193 55.6105769999962,37.195401 55.6069939999962,37.198291 55.6051149999962,37.194288 55.6031829999962,37.204567 55.5976509999962,37.20936 55.5979669999962,37.204669 55.5975439999962,37.195026 55.6027099999962,37.184528 55.6015279999962,37.186901 55.6035049999962,37.183163 55.6061339999962,37.209442 55.6185629999962,37.213731 55.6233479999962,37.221051 55.6173979999962,37.224431 55.6167349999962)),((37.059518 55.7134619999963,37.052938 55.7096409999963,37.041222 55.7092529999963,37.036573 55.7105529999963,37.033652 55.7146169999963,37.012699 55.7163519999963,37.011551 55.7077239999963,37.020281 55.7070079999963,37.029938 55.7121399999963,37.033459 55.7066459999963,37.002418 55.7066169999963,36.994406 55.7111729999963,36.997933 55.7126389999963,37.002219 55.7083209999963,37.003629 55.7111359999963,36.998696 55.7129669999963,37.004976 55.7158149999963,37.012284 55.7163939999963,37.012551 55.7204649999963,37.008482 55.7198279999963,37.009333 55.7231059999963,37.006388 55.7256119999963,36.992879 55.7190609999963,36.962071 55.7298489999963,36.964467 55.7352069999963,36.97213 55.7365399999963,36.980311 55.7343629999963,36.985162 55.7276489999963,36.993596 55.7317459999963,36.990324 55.7338369999963,36.994149 55.7367479999963,37.000106 55.7379349999963,37.002977 55.7348239999963,37.005767 55.7398099999963,36.994788 55.7383799999963,36.990823 55.7347669999963,36.983831 55.7387499999963,36.992321 55.7400039999963,36.992596 55.7414929999963,36.988998 55.7415309999963,36.989833 55.7396039999963,36.981261 55.7388789999963,36.977176 55.7421059999963,36.974364 55.7410409999963,36.974798 55.7382469999963,36.965122 55.7365459999963,36.960338 55.7329009999963,36.947525 55.7321039999963,36.946094 55.7367309999963,36.935972 55.7371429999963,36.937205 55.7394029999963,36.940567 55.7389969999963,36.940995 55.7426019999963,36.94571 55.7459939999963,36.943836 55.7465729999963,36.949849 55.7501659999963,36.945562 55.7512359999963,36.943627 55.7546319999963,36.937795 55.7538349999963,36.93437 55.7437029999963,36.924149 55.7368249999963,36.911001 55.7362839999963,36.907887 55.7415189999963,36.904946 55.7412239999963,36.906708 55.7386579999963,36.910522 55.7385669999963,36.910983 55.7362209999963,36.924068 55.7367629999963,36.921255 55.7330849999963,36.918608 55.7336369999963,36.918956 55.7316739999963,36.898981 55.7328219999963,36.898446 55.7450419999963,36.909075 55.7482539999963,36.914141 55.7463889999963,36.92094 55.7468949999963,36.931479 55.7520269999963,36.932887 55.7544649999963,36.967511 55.7600579999963,36.971238 55.7576099999963,36.970257 55.7555809999963,36.95865 55.7543719999963,36.957569 55.7579589999963,36.955999 55.7539379999963,36.96183 55.7475719999963,36.967188 55.7477449999963,36.972213 55.7516939999963,36.978289 55.7511309999963,36.980849 55.7559479999963,36.974044 55.7573159999963,36.977976 55.7605419999963,36.98682 55.7553849999963,36.986698 55.7518369999963,36.983719 55.7502539999963,36.992363 55.7491209999963,36.984047 55.7457339999963,36.986078 55.7442929999963,37.005442 55.7495809999963,37.008488 55.7476919999963,37.001267 55.7453519999963,36.999293 55.7423269999963,37.002018 55.7416469999963,37.009447 55.7462339999963,37.019756 55.7451809999963,37.024259 55.7411799999963,37.022025 55.7351579999963,37.041158 55.7308289999963,37.048177 55.7241299999963,37.047584 55.7214359999963,37.041429 55.7201189999963,37.050128 55.7186419999963,37.054253 55.7204199999963,37.049482 55.7213119999963,37.055129 55.7237459999963,37.06926 55.7236329999963,37.070664 55.7294529999963,37.073075 55.7302639999963,37.081643 55.7281129999963,37.095004 55.7276339999963,37.096989 55.7257689999963,37.116524 55.7285489999963,37.120932 55.7318549999963,37.120371 55.7344089999963,37.116046 55.7362049999963,37.111129 55.7322579999963,37.107671 55.7346739999963,37.102954 55.7342229999963,37.105343 55.7325599999963,37.096444 55.7316719999963,37.095268 55.7286349999963,37.082114 55.7326389999963,37.079002 55.7356599999963,37.085909 55.7417069999963,37.093343 55.7395749999963,37.098754 55.7434569999963,37.12188 55.7344429999963,37.128953 55.7282199999963,37.120121 55.7239189999963,37.124851 55.7213289999963,37.115416 55.7191749999963,37.112271 55.7174269999963,37.113355 55.7161,37.079015 55.7152719999963,37.068126 55.7229089999963,37.061464 55.7201839999963,37.059686 55.7142189999963,37.059518 55.7134619999963)))
10;MULTIPOLYGON (((37.527693 55.435803,37.507552 55.436554,37.49645 55.442817,37.486504 55.445625,37.485919 55.4475179999961,37.498458 55.4499359999961,37.492116 55.4562849999961,37.496783 55.4589559999961,37.489977 55.4608289999961,37.483456 55.4583969999961,37.47665 55.4618889999961,37.459079 55.4657209999961,37.458513 55.4678359999961,37.46402 55.4683459999961,37.464529 55.4706399999961,37.461747 55.4699359999961,37.458174 55.4723789999961,37.452122 55.4724449999961,37.447354 55.4753759999961,37.449502 55.4802699999961,37.444201 55.4819259999961,37.435384 55.4771679999961,37.427413 55.4760839999961,37.429289 55.4694159999961,37.422915 55.4695939999961,37.413519 55.4667669999961,37.412012 55.4633769999961,37.410102 55.4653159999961,37.400716 55.4672029999961,37.40328 55.4684969999961,37.395688 55.4687419999961,37.391858 55.4669599999961,37.394218 55.4629329999961,37.388846 55.4570239999961,37.384423 55.4565749999961,37.386873 55.4525149999961,37.371591 55.4524589999961,37.370161 55.4542149999961,37.365381 55.4531979999961,37.361485 55.4543499999961,37.358662 55.4585139999961,37.351739 55.4590809999961,37.347756 55.4571179999961,37.34796 55.4543869999961,37.33589 55.4535649999961,37.338326 55.4611469999961,37.339853 55.4625429999961,37.345565 55.4625929999961,37.346153 55.4641109999961,37.338444 55.4655429999961,37.337667 55.4672069999961,37.340857 55.4684569999961,37.347906 55.4674119999961,37.351061 55.4686789999961,37.350201 55.4703379999961,37.354216 55.4703489999961,37.354713 55.4734109999961,37.317116 55.4750139999961,37.328294 55.4968559999961,37.318388 55.5001429999961,37.319082 55.5058269999961,37.323286 55.5096569999961,37.318307 55.5094319999961,37.318489 55.5124519999961,37.331396 55.5140279999961,37.332722 55.5157939999961,37.327545 55.5171129999961,37.328675 55.5218129999961,37.337205 55.5221559999961,37.340117 55.5251339999961,37.347742 55.5253919999961,37.350398 55.5274179999961,37.347274 55.5319909999961,37.339767 55.5347739999961,37.34237 55.5364009999961,37.349031 55.5361689999961,37.34265 55.5412949999961,37.349504 55.5419219999961,37.352065 55.5479369999961,37.343657 55.5471769999961,37.337174 55.5415689999961,37.326998 55.5382169999961,37.313779 55.5391559999961,37.310663 55.5435179999961,37.305992 55.5425869999961,37.294634 55.5449789999961,37.28641 55.5434149999961,37.28864 55.5400449999961,37.283216 55.5388789999961,37.279985 55.5444729999961,37.270912 55.5420409999961,37.268403 55.5436739999961,37.268966 55.5473929999961,37.254878 55.5483909999961,37.251346 55.5502419999961,37.248706 55.5501949999961,37.246083 55.5441269999961,37.2421 55.5444159999961,37.240782 55.5513509999961,37.237566 55.5468279999961,37.222895 55.5466359999961,37.221025 55.5495049999961,37.220089 55.5464419999961,37.211581 55.5467769999961,37.209604 55.5488229999961,37.214405 55.5571819999961,37.211701 55.5590679999961,37.205163 55.5583839999961,37.207072 55.5558699999961,37.202211 55.5548779999961,37.198119 55.5564619999961,37.200698 55.5541699999961,37.198457 55.5535819999961,37.194203 55.5532629999961,37.189034 55.5571959999961,37.177933 55.5545549999961,37.175546 55.5561519999961,37.177374 55.5622239999961,37.171604 55.5675629999961,37.122391 55.5534079999962,37.093422 55.5847219999962,37.088284 55.5907479999962,37.095002 55.5925459999962,37.091784 55.5961059999962,37.094961 55.5998769999962,37.100899 55.6020879999962,37.116865 55.6059569999962,37.120661 55.5999169999962,37.13118 55.5987519999962,37.13508 55.6014789999962,37.132503 55.6056,37.142369 55.6093779999962,37.145192 55.6079249999962,37.146337 55.6091779999962,37.146964 55.6057839999962,37.152851 55.6041819999962,37.172264 55.6053799999962,37.17733 55.6071619999962,37.182821 55.6128339999962,37.186832 55.6127889999962,37.186533 55.6192719999962,37.20845 55.6225789999962,37.212073 55.6207469999962,37.209673 55.6187099999962,37.183163 55.6061339999962,37.186901 55.6035049999962,37.184528 55.6015279999962,37.195026 55.6027099999962,37.204504 55.5975989999962,37.209245 55.5975949999962,37.204567 55.5976509999962,37.194288 55.6031829999962,37.198291 55.6051149999962,37.195401 55.6069939999962,37.202193 55.6105769999962,37.205074 55.6065869999962,37.215594 55.6018689999962,37.218048 55.6041459999962,37.213295 55.6077259999962,37.220648 55.6106069999962,37.21694 55.6151109999962,37.224431 55.6167349999962,37.217754 55.6184549999962,37.215974 55.6213279999962,37.217496 55.6223849999962,37.222832 55.6205269999962,37.224936 55.6217279999962,37.227716 55.6198069999962,37.229789 55.6215669999962,37.225738 55.6233479999962,37.235974 55.6250809999962,37.238267 55.6274969999962,37.235088 55.6292149999962,37.244559 55.6334749999962,37.233996 55.6378129999962,37.240785 55.6435889999962,37.255519 55.6487369999962,37.2653 55.6491489999962,37.272411 55.6516979999962,37.275699 55.6494609999962,37.290972 55.6484139999962,37.288332 55.6544789999962,37.292755 55.6554579999962,37.291084 55.6484009999962,37.311765 55.6464879999962,37.311996 55.6511989999962,37.322858 55.6510219999962,37.324168 55.6611029999962,37.319034 55.6616129999962,37.319224 55.6646129999962,37.337675 55.6627919999962,37.332046 55.6597349999962,37.346529 55.6563799999962,37.344011 55.6554559999962,37.341495 55.6567639999962,37.342785 55.6544629999962,37.336408 55.6526379999962,37.328115 55.6449779999962,37.329681 55.6399789999962,37.334804 55.6382409999962,37.333112 55.6353579999962,37.335933 55.6358129999962,37.339634 55.6337949999962,37.350401 55.6363229999962,37.356253 55.6352269999962,37.362188 55.6300049999962,37.36594 55.6305409999962,37.370862 55.6254689999962,37.376504 55.6232909999962,37.375685 55.6250549999962,37.387153 55.6323979999962,37.385305 55.6289399999962,37.393623 55.6273629999962,37.401557 55.6309879999962,37.410266 55.6311409999962,37.411926 55.6354209999962,37.416253 55.6354719999962,37.417628 55.6466289999962,37.413424 55.6511109999962,37.417884 55.6535589999962,37.412932 55.6575009999962,37.415606 55.6577889999962,37.414961 55.6602769999962,37.428771 55.6612479999962,37.433995 55.6598699999962,37.506154 55.5990859999962,37.51679 55.5943819999962,37.547421 55.5870389999962,37.544187 55.5832129999962,37.549934 55.5820279999962,37.550327 55.5800139999962,37.54563 55.5784349999962,37.538808 55.5794129999962,37.537091 55.5774899999962,37.539682 55.5735129999962,37.537067 55.5730639999962,37.553924 55.5692309999962,37.553719 55.5637029999961,37.550769 55.5631049999961,37.555207 55.5612649999962,37.550622 55.5533789999961,37.544121 55.5524269999962,37.529506 55.5551029999961,37.514722 55.5487259999961,37.507428 55.5427609999961,37.475561 55.5373379999961,37.474452 55.5271709999961,37.480193 55.5263089999961,37.489278 55.5299429999961,37.498359 55.5269,37.502134 55.5276759999961,37.519463 55.5252499999961,37.520177 55.5224519999961,37.529991 55.5207429999961,37.537325 55.5160649999961,37.535189 55.5088969999961,37.530219 55.5081269999961,37.52995 55.5045509999961,37.533064 55.5041729999961,37.535568 55.5055069999961,37.541389 55.5038449999961,37.546483 55.5041599999961,37.548002 55.5060859999961,37.556127 55.5052479999961,37.557845 55.5086279999961,37.551642 55.5092799999961,37.546111 55.5125009999961,37.556594 55.5136969999961,37.566591 55.5205979999961,37.566133 55.5171459999961,37.576533 55.5172829999961,37.57177 55.4989269999961,37.591334 55.4908029999961,37.590202 55.4935879999961,37.595339 55.4932259999961,37.604293 55.4989529999961,37.604786 55.5025349999961,37.596935 55.5055119999961,37.59904 55.5081829999961,37.591924 55.5126269999961,37.598079 55.5147269999961,37.601021 55.5110199999961,37.604922 55.5126229999961,37.602125 55.5099899999961,37.608813 55.5094889999961,37.609567 55.5024039999961,37.605314 55.5023109999961,37.609821 55.5006519999961,37.611126 55.4933519999961,37.607438 55.4918339999961,37.611606 55.4912649999961,37.611999 55.4895969999961,37.606767 55.4882829999961,37.604908 55.4918869999961,37.602143 55.4896959999961,37.595576 55.4890249999961,37.583664 55.4938009999961,37.581932 55.4920429999961,37.586109 55.4890669999961,37.583788 55.4878579999961,37.587311 55.4867819999961,37.579535 55.4834529999961,37.578369 55.4867659999961,37.56548 55.4874369999961,37.56115 55.4733269999961,37.545048 55.4727369999961,37.548086 55.4569389999961,37.544466 55.4578899999961,37.536937 55.4534739999961,37.532783 55.4536779999961,37.531867 55.447322,37.538084 55.437396,37.528801 55.435811,37.527693 55.435803),(37.250591 55.5825709999962,37.314258 55.5985959999962,37.313323 55.6011049999962,37.309865 55.6015179999962,37.310836 55.6039769999962,37.307577 55.6045829999962,37.315353 55.6133229999962,37.305703 55.6180139999962,37.298737 55.6190229999962,37.29399 55.6146709999962,37.288766 55.6169119999962,37.281029 55.6153289999962,37.280974 55.6204289999962,37.278986 55.6165229999962,37.273773 55.6195689999962,37.263456 55.6143249999962,37.2615 55.6181549999962,37.247537 55.6147339999962,37.25471 55.6096899999962,37.236999 55.5941909999962,37.238825 55.5909519999962,37.229468 55.5848709999962,37.230958 55.5833859999962,37.245011 55.5843119999962,37.250591 55.5825709999962)))
